,NatureAccident,ClassificationOfAccident,Fatal,Grevious,Minor,Injured,AccYear,AccDay
45886,1,2,0,7,5,4,2016,1
45887,3,3,2,7,4,2,2016,1
45888,7,1,0,3,5,4,2015,31
45889,7,4,4,3,4,2,2015,30
45890,7,4,4,3,4,2,2015,30
45891,3,5,1,9,3,2,2015,27
45892,6,5,0,1,4,5,2015,26
45893,4,3,2,3,2,2,2015,26
45894,1,4,4,6,4,3,2015,25
45895,5,1,0,3,3,3,2015,21
45896,5,1,0,3,3,3,2015,21
45897,1,3,0,2,4,3,2015,19
45898,6,1,1,1,3,1,2015,18
45899,2,5,0,3,1,5,2015,17
45900,1,1,2,3,1,3,2015,16
45901,6,4,3,10,2,4,2015,12
45902,7,3,0,5,4,4,2015,12
45903,7,4,0,6,5,1,2015,12
45904,2,4,2,10,1,2,2015,12
45905,4,4,2,7,3,4,2015,12
45906,6,2,0,7,1,3,2015,12
45907,1,5,0,5,5,4,2015,12
45908,2,3,4,9,4,5,2015,12
45909,1,4,4,10,1,1,2015,12
45910,1,4,4,10,1,1,2015,12
45911,2,1,3,4,1,3,2015,12
45912,8,2,4,7,4,3,2015,12
45913,1,3,1,10,5,2,2015,12
45914,2,1,0,7,1,4,2015,30
45915,7,2,0,10,3,5,2015,27
45916,2,2,4,4,4,3,2015,27
45917,6,4,3,4,3,3,2015,21
45918,5,5,3,4,3,5,2015,21
45919,5,4,4,6,4,4,2015,20
45920,8,4,4,7,5,4,2015,20
45921,1,1,1,5,5,1,2015,20
45922,1,1,1,5,5,1,2015,20
45923,1,4,1,1,2,5,2015,19
45924,6,2,4,8,1,4,2015,18
45925,6,2,4,8,1,4,2015,18
45926,1,5,3,10,3,2,2015,18
45927,8,3,1,2,1,1,2015,17
45928,8,3,1,2,1,1,2015,17
45929,7,4,0,2,3,1,2015,15
45930,7,2,2,7,1,1,2015,13
45931,4,3,1,6,4,1,2015,13
45932,4,3,1,6,4,1,2015,13
45933,7,2,3,7,2,3,2015,11
45934,2,1,2,4,4,4,2015,11
45935,5,3,2,3,2,4,2015,11
45936,3,4,4,1,1,5,2015,11
45937,2,1,0,5,4,4,2015,11
45938,5,2,0,10,3,3,2015,11
45939,4,2,1,3,2,3,2015,11
45940,3,4,1,4,5,3,2015,31
45941,5,2,1,1,1,3,2015,27
45942,3,3,0,5,1,1,2015,27
45943,4,5,4,9,5,1,2015,23
45944,4,5,4,9,5,1,2015,23
45945,3,5,1,9,2,1,2015,22
45946,3,5,1,9,2,1,2015,22
45947,5,4,0,8,4,2,2015,21
45948,6,3,0,4,2,3,2015,20
45949,4,1,4,2,4,4,2015,18
45950,3,2,1,6,3,5,2015,18
45951,3,2,1,6,3,5,2015,18
45952,6,2,2,5,2,4,2015,17
45953,4,4,1,9,1,4,2015,17
45954,1,2,0,2,5,5,2015,13
45955,5,2,2,9,3,1,2015,10
45956,6,4,1,4,2,1,2015,10
45957,3,5,3,7,4,2,2015,10
45958,8,5,0,8,4,3,2015,10
45959,1,4,3,1,4,5,2015,10
45960,5,5,4,6,4,2,2015,10
45961,4,2,0,4,1,4,2015,10
45962,2,5,3,1,1,5,2015,10
45963,6,4,0,3,3,4,2015,30
45964,8,4,2,4,5,4,2015,29
45965,4,5,0,2,1,5,2015,29
45966,4,2,3,7,2,2,2015,29
45967,6,3,4,7,1,2,2015,26
45968,3,5,2,10,5,3,2015,24
45969,4,1,4,8,5,2,2015,23
45970,4,1,4,8,5,2,2015,23
45971,1,1,3,5,2,5,2015,21
45972,6,1,0,5,2,1,2015,21
45973,8,2,1,9,2,4,2015,20
45974,1,4,3,1,2,3,2015,19
45975,3,2,3,4,3,3,2015,19
45976,4,5,4,8,1,4,2015,18
45977,5,3,1,1,4,3,2015,15
45978,3,4,0,4,5,3,2015,9
45979,5,3,4,6,3,4,2015,9
45980,2,3,0,10,5,1,2015,9
45981,3,1,4,4,5,2,2015,9
45982,8,2,1,7,1,4,2015,9
45983,8,4,1,1,2,4,2015,9
45984,8,3,0,4,1,4,2015,9
45985,6,5,4,6,5,4,2015,31
45986,1,2,4,8,1,3,2015,30
45987,4,5,3,8,2,2,2015,26
45988,4,3,2,5,1,3,2015,26
45989,2,1,3,8,4,2,2015,25
45990,6,4,2,1,1,2,2015,24
45991,7,2,3,2,4,5,2015,24
45992,8,4,4,10,3,5,2015,23
45993,8,4,0,4,4,2,2015,18
45994,5,2,0,7,4,3,2015,16
45995,8,4,3,6,2,4,2015,16
45996,8,5,0,3,4,5,2015,8
45997,3,3,1,7,4,4,2015,8
45998,3,3,1,7,4,4,2015,8
45999,6,1,1,4,2,2,2015,8
46000,6,2,2,1,4,3,2015,8
46001,5,4,1,10,5,2,2015,8
46002,5,2,1,8,3,4,2015,29
46003,4,5,2,8,2,2,2015,27
46004,8,2,2,2,3,4,2015,26
46005,8,2,2,2,3,4,2015,26
46006,3,3,0,7,3,5,2015,25
46007,2,2,1,3,2,4,2015,24
46008,5,3,3,6,1,5,2015,22
46009,2,2,4,8,5,4,2015,21
46010,6,4,2,10,1,1,2015,21
46011,6,4,2,10,1,1,2015,21
46012,5,1,1,6,4,4,2015,19
46013,6,5,1,4,5,3,2015,19
46014,6,5,1,2,5,5,2015,19
46015,5,4,4,2,4,2,2015,18
46016,1,1,3,6,1,1,2015,18
46017,2,5,2,8,2,4,2015,17
46018,2,5,2,8,2,4,2015,17
46019,4,3,2,2,2,5,2015,16
46020,1,2,2,9,3,3,2015,15
46021,6,3,4,6,3,4,2015,14
46022,1,5,0,2,3,2,2015,7
46023,1,5,0,2,3,2,2015,7
46024,7,1,0,10,2,3,2015,7
46025,2,4,3,10,4,5,2015,7
46026,1,3,1,7,4,2,2015,7
46027,5,3,3,7,1,5,2015,7
46028,2,4,3,8,4,1,2015,7
46029,4,2,3,10,4,3,2015,7
46030,7,5,3,7,2,2,2015,7
46031,2,3,3,7,5,5,2015,7
46032,4,3,3,6,3,5,2015,7
46033,4,3,3,6,3,5,2015,7
46034,8,1,3,7,4,3,2015,30
46035,8,1,3,7,4,3,2015,30
46036,8,1,0,4,4,4,2015,29
46037,6,2,0,7,3,2,2015,27
46038,7,2,1,4,3,5,2015,25
46039,8,5,2,8,2,3,2015,22
46040,8,4,1,4,3,5,2015,20
46041,2,3,2,3,5,1,2015,19
46042,4,2,4,8,1,2,2015,17
46043,4,5,4,8,4,2,2015,13
46044,4,5,3,1,2,1,2015,13
46045,5,4,0,9,4,5,2015,13
46046,1,3,2,7,2,2,2015,6
46047,1,3,2,7,2,2,2015,6
46048,7,3,3,8,3,1,2015,6
46049,7,4,2,8,4,3,2015,6
46050,2,3,1,10,2,5,2015,6
46051,1,3,1,6,5,2,2015,6
46052,3,1,4,4,2,3,2015,6
46053,5,1,2,2,3,3,2015,6
46054,4,5,4,10,4,5,2015,6
46055,7,2,3,8,4,3,2015,6
46056,7,2,3,8,4,3,2015,6
46057,2,4,4,3,2,3,2015,29
46058,6,5,3,3,4,3,2015,29
46059,1,4,4,10,2,1,2015,27
46060,3,5,3,3,3,4,2015,25
46061,3,1,2,1,4,3,2015,23
46062,2,2,3,8,5,2,2015,23
46063,2,2,3,8,5,2,2015,23
46064,4,4,4,8,4,5,2015,15
46065,4,2,3,1,4,1,2015,15
46066,2,3,1,3,2,2,2015,13
46067,6,5,1,4,2,4,2015,5
46068,3,4,3,8,2,1,2015,5
46069,3,4,3,8,2,1,2015,5
46070,7,2,2,2,3,3,2015,5
46071,4,3,2,2,2,2,2015,5
46072,8,1,0,6,3,3,2015,5
46073,5,2,3,3,5,3,2015,5
46074,1,4,4,4,4,1,2015,5
46075,6,1,2,1,3,5,2015,5
46076,6,1,2,1,3,5,2015,5
46077,8,4,3,1,5,5,2015,5
46078,4,2,1,10,3,4,2015,29
46079,4,4,2,8,2,4,2015,28
46080,6,3,0,5,4,5,2015,28
46081,3,3,4,5,5,4,2015,27
46082,3,4,2,2,2,3,2015,25
46083,5,3,3,3,2,4,2015,23
46084,3,3,1,2,1,2,2015,20
46085,2,2,2,6,3,4,2015,19
46086,7,4,3,1,2,4,2015,19
46087,8,3,3,5,5,1,2015,16
46088,7,5,4,8,1,2,2015,15
46089,2,4,3,6,3,5,2015,15
46090,2,4,3,6,3,5,2015,15
46091,1,5,4,6,1,1,2015,14
46092,7,5,2,5,3,5,2015,13
46093,1,4,4,6,2,1,2015,4
46094,4,3,3,9,1,5,2015,4
46095,3,3,4,4,4,3,2015,4
46096,8,1,4,3,3,5,2015,4
46097,3,5,0,4,4,5,2015,4
46098,8,3,1,3,5,2,2015,4
46099,8,2,4,4,1,1,2015,4
46100,3,4,4,6,5,2,2015,4
46101,3,4,4,6,5,2,2015,4
46102,4,4,0,6,2,5,2015,30
46103,6,3,4,3,3,1,2015,30
46104,6,3,4,3,3,1,2015,30
46105,2,4,3,5,3,4,2015,28
46106,2,2,0,2,1,2,2015,28
46107,2,3,0,2,1,2,2015,28
46108,2,4,0,2,1,2,2015,28
46109,6,5,4,10,5,5,2015,27
46110,8,4,4,7,4,1,2015,27
46111,8,4,4,7,4,1,2015,27
46112,7,2,2,3,3,5,2015,26
46113,5,5,3,2,5,1,2015,26
46114,5,5,3,2,5,1,2015,26
46115,8,4,4,4,3,3,2015,25
46116,5,1,3,7,2,5,2015,24
46117,7,4,3,9,2,2,2015,23
46118,7,4,1,1,1,3,2015,22
46119,8,5,2,6,3,5,2015,18
46120,8,5,2,6,3,5,2015,18
46121,5,2,4,3,3,4,2015,3
46122,4,2,2,5,1,1,2015,3
46123,4,2,2,5,1,1,2015,3
46124,3,5,4,7,3,5,2015,3
46125,3,2,4,7,2,2,2015,3
46126,4,2,4,8,5,1,2015,3
46127,4,2,4,8,5,1,2015,3
46128,7,5,3,1,2,4,2015,3
46129,6,2,0,8,2,4,2015,3
46130,6,2,0,8,2,4,2015,3
46131,5,1,3,2,5,1,2015,3
46132,2,2,1,6,1,5,2015,28
46133,2,2,1,6,1,5,2015,28
46134,1,1,2,10,5,2,2015,27
46135,2,5,0,3,4,5,2015,26
46136,4,5,0,8,2,5,2015,25
46137,2,5,3,4,1,5,2015,24
46138,2,3,4,4,2,1,2015,24
46139,8,1,0,7,2,1,2015,23
46140,6,1,4,1,1,1,2015,22
46141,2,4,2,6,2,3,2015,17
46142,2,2,2,4,5,2,2015,16
46143,2,2,2,4,5,2,2015,16
46144,2,1,0,7,5,2,2015,15
46145,8,2,2,5,2,4,2015,14
46146,7,5,4,8,4,1,2015,13
46147,1,5,0,9,1,2,2015,2
46148,4,2,3,7,3,5,2015,2
46149,3,3,3,9,2,3,2015,2
46150,7,3,0,5,1,3,2015,2
46151,3,4,2,10,4,5,2015,2
46152,3,1,3,10,4,4,2015,2
46153,8,3,2,9,5,4,2015,2
46154,5,2,1,1,2,4,2015,31
46155,2,4,4,6,5,5,2015,30
46156,2,4,4,6,5,5,2015,30
46157,1,2,0,9,5,5,2015,27
46158,1,2,0,9,5,5,2015,27
46159,8,5,2,10,2,1,2015,26
46160,8,5,2,10,2,1,2015,26
46161,4,4,2,9,4,2,2015,23
46162,2,1,0,7,5,4,2015,23
46163,1,5,0,9,4,2,2015,17
46164,7,1,3,2,2,4,2015,16
46165,4,4,2,9,4,4,2015,16
46166,6,1,2,6,3,4,2015,16
46167,1,4,0,3,3,1,2015,15
46168,6,4,2,1,4,2,2015,14
46169,5,4,0,4,3,5,2015,14
46170,2,1,4,4,5,4,2015,14
46171,2,1,4,4,5,4,2015,14
46172,7,5,0,4,2,3,2015,13
46173,4,3,3,1,4,2,2015,13
46174,1,5,4,7,1,5,2015,1
46175,2,3,3,1,5,3,2015,1
46176,4,2,4,5,5,2,2015,1
46177,6,2,0,1,5,1,2015,1
46178,2,2,2,2,2,5,2015,1
46179,8,2,4,9,1,2,2015,1
46180,1,2,4,5,2,4,2015,1
46181,5,2,1,9,3,5,2015,1
46182,4,4,3,2,2,4,2014,31
46183,3,1,4,5,3,2,2014,31
46184,3,1,4,5,3,2,2014,31
46185,4,4,3,2,2,4,2014,31
46186,1,3,3,3,2,2,2014,27
46187,4,4,3,8,2,4,2014,27
46188,3,1,3,7,3,4,2014,26
46189,8,3,4,1,2,2,2014,23
46190,3,5,4,4,1,4,2014,22
46191,4,3,0,7,4,1,2014,19
46192,5,1,1,3,1,2,2014,18
46193,2,5,0,6,1,1,2014,18
46194,5,5,0,7,5,3,2014,18
46195,5,5,0,7,5,3,2014,18
46196,5,2,2,1,1,4,2014,17
46197,4,3,3,9,3,3,2014,14
46198,5,4,3,3,5,4,2014,12
46199,5,4,3,3,5,4,2014,12
46200,1,4,2,4,2,5,2014,12
46201,1,4,2,4,2,5,2014,12
46202,2,3,4,3,2,1,2014,12
46203,6,5,0,9,2,3,2014,12
46204,6,3,1,10,3,1,2014,12
46205,2,3,1,4,1,1,2014,12
46206,6,4,0,6,2,3,2014,12
46207,3,1,0,3,2,4,2014,12
46208,5,2,4,10,5,1,2014,12
46209,1,5,4,4,2,1,2014,29
46210,3,2,3,8,2,2,2014,28
46211,4,4,4,9,4,2,2014,27
46212,7,1,2,2,1,4,2014,25
46213,2,3,2,5,1,1,2014,24
46214,8,3,4,3,1,2,2014,24
46215,3,1,2,1,2,4,2014,23
46216,4,1,1,2,2,4,2014,23
46217,8,1,4,7,1,2,2014,23
46218,3,4,4,1,3,2,2014,19
46219,7,3,3,1,5,3,2014,19
46220,8,4,1,6,4,1,2014,18
46221,4,1,3,6,2,5,2014,18
46222,2,2,0,6,5,2,2014,18
46223,6,1,1,8,1,2,2014,14
46224,4,3,3,3,5,4,2014,14
46225,4,1,3,2,3,4,2014,14
46226,4,1,3,2,3,4,2014,14
46227,7,1,2,1,2,4,2014,13
46228,1,2,1,2,5,3,2014,11
46229,7,5,3,1,5,5,2014,11
46230,1,4,1,9,3,1,2014,11
46231,6,1,4,7,3,4,2014,11
46232,5,2,0,5,2,5,2014,11
46233,6,3,3,5,5,4,2014,11
46234,7,3,2,3,3,5,2014,11
46235,7,3,2,3,3,5,2014,11
46236,6,5,4,8,1,5,2014,11
46237,2,1,2,6,2,2,2014,11
46238,3,5,4,1,5,4,2014,11
46239,5,5,2,5,1,4,2014,11
46240,5,5,2,5,1,4,2014,11
46241,3,1,3,5,3,5,2014,31
46242,4,4,0,1,4,1,2014,31
46243,8,3,3,2,2,4,2014,31
46244,8,3,3,2,2,4,2014,31
46245,2,3,2,4,3,2,2014,26
46246,6,2,0,5,1,5,2014,23
46247,5,1,1,1,1,5,2014,22
46248,6,4,1,6,5,1,2014,21
46249,8,5,3,6,1,5,2014,20
46250,6,5,0,5,1,2,2014,19
46251,5,4,3,5,5,1,2014,19
46252,1,5,3,7,5,5,2014,15
46253,8,3,3,10,1,5,2014,14
46254,2,4,0,1,3,1,2014,14
46255,2,4,0,1,3,1,2014,14
46256,8,5,1,9,3,5,2014,13
46257,4,5,3,4,2,1,2014,13
46258,7,4,2,8,3,5,2014,10
46259,7,2,3,4,2,3,2014,10
46260,7,2,1,1,1,2,2014,10
46261,6,5,3,2,4,1,2014,10
46262,2,5,1,10,4,4,2014,10
46263,2,4,3,3,5,2,2014,10
46264,7,4,4,1,3,4,2014,10
46265,6,1,3,7,5,1,2014,10
46266,6,1,3,7,5,1,2014,10
46267,6,1,3,5,2,3,2014,30
46268,5,2,4,5,2,5,2014,27
46269,6,4,0,8,1,4,2014,26
46270,8,4,4,1,2,4,2014,26
46271,2,2,4,10,1,5,2014,24
46272,4,1,4,9,2,4,2014,22
46273,7,2,2,6,3,3,2014,20
46274,4,5,2,4,4,4,2014,18
46275,4,3,1,3,3,1,2014,18
46276,2,1,4,6,4,5,2014,18
46277,5,2,4,2,1,1,2014,17
46278,8,1,3,10,4,5,2014,16
46279,8,3,2,6,1,2,2014,14
46280,1,3,1,7,5,4,2014,13
46281,6,2,3,8,1,4,2014,9
46282,4,2,0,4,3,5,2014,9
46283,4,2,0,4,3,5,2014,9
46284,3,3,0,5,2,2,2014,9
46285,4,2,2,1,5,2,2014,9
46286,4,3,3,2,1,4,2014,9
46287,4,4,2,1,1,5,2014,9
46288,4,4,2,1,1,5,2014,9
46289,1,3,1,10,2,2,2014,9
46290,5,2,4,5,1,2,2014,9
46291,8,3,0,9,3,4,2014,9
46292,3,4,2,5,5,3,2014,31
46293,4,4,0,5,2,3,2014,31
46294,1,1,4,5,3,1,2014,30
46295,8,1,3,8,4,3,2014,30
46296,8,1,2,5,3,3,2014,29
46297,5,2,2,6,3,5,2014,29
46298,6,2,4,2,1,1,2014,21
46299,1,5,4,10,5,1,2014,20
46300,4,2,3,1,1,2,2014,18
46301,1,3,1,10,3,1,2014,18
46302,7,1,3,1,5,1,2014,16
46303,7,1,3,1,5,1,2014,16
46304,7,2,3,7,3,2,2014,15
46305,4,5,3,9,2,4,2014,15
46306,4,4,4,3,3,4,2014,14
46307,1,4,3,7,2,2,2014,14
46308,8,2,1,5,5,4,2014,14
46309,8,2,1,5,5,4,2014,14
46310,1,5,3,7,3,3,2014,8
46311,6,1,4,8,1,5,2014,8
46312,6,2,1,5,2,2,2014,8
46313,6,2,0,8,4,3,2014,28
46314,6,2,0,9,1,1,2014,25
46315,6,1,1,10,4,1,2014,23
46316,1,4,4,7,5,1,2014,22
46317,4,2,2,10,5,2,2014,21
46318,4,2,2,10,5,2,2014,21
46319,2,2,1,9,5,3,2014,19
46320,7,2,2,5,1,2,2014,19
46321,1,1,2,1,1,1,2014,19
46322,6,3,4,10,4,5,2014,18
46323,6,3,4,10,4,5,2014,18
46324,8,5,4,9,5,4,2014,15
46325,4,4,1,8,1,1,2014,14
46326,2,5,4,10,2,2,2014,13
46327,1,5,1,2,1,4,2014,13
46328,1,5,1,2,1,4,2014,13
46329,1,1,2,7,2,3,2014,7
46330,6,4,2,1,3,3,2014,7
46331,8,1,2,8,2,1,2014,7
46332,1,4,1,4,4,1,2014,7
46333,2,3,0,2,3,3,2014,7
46334,2,3,0,2,3,3,2014,7
46335,5,1,3,5,4,3,2014,7
46336,3,4,1,4,3,3,2014,7
46337,2,2,4,8,1,3,2014,7
46338,3,4,0,9,2,5,2014,7
46339,4,2,4,8,5,2,2014,7
46340,4,5,3,7,2,3,2014,7
46341,4,5,3,7,2,3,2014,7
46342,4,5,4,1,2,3,2014,25
46343,6,1,1,9,1,4,2014,24
46344,8,2,1,5,5,4,2014,21
46345,8,2,1,5,5,4,2014,21
46346,6,1,4,1,3,4,2014,17
46347,1,4,2,8,3,2,2014,16
46348,2,2,2,1,2,5,2014,16
46349,2,2,2,1,2,5,2014,16
46350,2,5,2,9,1,5,2014,13
46351,2,1,3,9,2,2,2014,6
46352,2,1,2,5,2,5,2014,6
46353,3,1,1,9,1,5,2014,6
46354,8,3,3,7,2,2,2014,6
46355,8,3,3,7,2,2,2014,6
46356,5,4,3,3,4,5,2014,6
46357,6,3,3,8,5,3,2014,6
46358,1,2,4,1,4,4,2014,6
46359,3,4,2,3,5,4,2014,6
46360,8,1,0,6,1,2,2014,6
46361,7,3,1,3,4,4,2014,6
46362,4,5,0,4,2,2,2014,31
46363,8,5,4,5,3,1,2014,31
46364,4,5,0,4,2,2,2014,31
46365,8,5,4,5,3,1,2014,31
46366,4,2,1,5,3,4,2014,30
46367,6,3,0,5,2,4,2014,27
46368,5,3,3,1,4,5,2014,26
46369,5,3,3,1,4,5,2014,26
46370,2,1,2,6,3,1,2014,25
46371,6,5,0,2,3,2,2014,22
46372,2,2,4,4,4,4,2014,21
46373,2,5,0,2,2,1,2014,21
46374,1,2,3,1,3,4,2014,21
46375,1,2,3,1,3,4,2014,21
46376,6,5,2,8,3,5,2014,20
46377,8,3,2,2,1,1,2014,19
46378,8,1,3,2,3,3,2014,18
46379,8,3,1,9,3,1,2014,18
46380,3,5,0,7,1,2,2014,15
46381,1,2,0,2,2,1,2014,14
46382,6,5,4,7,1,5,2014,13
46383,6,5,0,3,4,2,2014,13
46384,6,5,0,3,4,2,2014,13
46385,8,3,3,2,5,3,2014,5
46386,6,3,0,4,3,1,2014,5
46387,6,1,3,8,3,4,2014,5
46388,5,1,2,10,3,2,2014,5
46389,7,4,1,5,5,1,2014,5
46390,7,4,1,5,5,1,2014,5
46391,8,4,0,5,2,2,2014,5
46392,3,2,1,5,5,4,2014,5
46393,8,4,0,5,2,2,2014,5
46394,3,2,1,5,5,4,2014,5
46395,6,2,2,7,5,3,2014,5
46396,7,3,1,7,1,3,2014,5
46397,7,3,1,7,1,3,2014,5
46398,7,3,3,5,5,3,2014,29
46399,5,3,2,8,4,2,2014,29
46400,5,3,2,8,4,2,2014,29
46401,5,2,3,7,2,4,2014,23
46402,6,2,0,5,5,1,2014,23
46403,1,3,0,8,5,4,2014,20
46404,8,5,4,7,2,4,2014,20
46405,8,5,4,7,2,4,2014,20
46406,8,5,2,2,5,5,2014,19
46407,3,5,4,5,1,5,2014,16
46408,6,4,4,8,4,1,2014,15
46409,2,4,1,1,5,4,2014,15
46410,7,2,0,10,4,2,2014,13
46411,4,3,1,9,5,3,2014,4
46412,1,5,1,3,5,1,2014,4
46413,1,1,1,9,2,3,2014,4
46414,8,5,2,4,2,3,2014,4
46415,8,5,2,4,2,3,2014,4
46416,5,2,0,7,1,3,2014,4
46417,7,4,0,10,5,2,2014,4
46418,1,4,4,7,3,3,2014,4
46419,3,4,2,5,3,5,2014,4
46420,2,4,1,3,2,5,2014,4
46421,1,3,0,10,3,5,2014,31
46422,2,2,4,6,1,4,2014,30
46423,7,2,1,1,3,4,2014,27
46424,2,3,1,10,3,2,2014,26
46425,3,4,2,8,2,2,2014,26
46426,8,1,1,10,2,2,2014,24
46427,1,4,3,10,5,5,2014,23
46428,7,4,0,5,1,1,2014,23
46429,3,1,3,1,4,5,2014,16
46430,2,5,0,1,5,2,2014,16
46431,4,4,4,10,4,5,2014,15
46432,4,5,2,8,5,1,2014,14
46433,3,4,3,3,3,3,2014,3
46434,5,2,1,10,1,5,2014,3
46435,4,4,4,3,2,5,2014,3
46436,5,4,4,8,1,1,2014,3
46437,6,5,2,9,2,4,2014,3
46438,4,4,1,5,4,5,2014,3
46439,6,3,3,9,2,3,2014,3
46440,8,3,4,5,5,1,2014,3
46441,6,4,1,4,2,2,2014,3
46442,8,3,4,5,5,1,2014,3
46443,3,1,1,2,2,2,2014,3
46444,5,3,3,8,3,5,2014,3
46445,7,5,3,6,1,2,2014,3
46446,5,2,4,5,5,3,2014,28
46447,6,1,4,3,5,2,2014,27
46448,5,2,1,8,3,1,2014,26
46449,2,4,2,3,1,4,2014,25
46450,6,2,0,4,1,3,2014,25
46451,6,4,1,4,5,3,2014,24
46452,4,1,4,10,5,2,2014,23
46453,8,3,4,3,5,4,2014,23
46454,3,2,0,6,1,1,2014,23
46455,4,3,2,3,4,4,2014,21
46456,4,3,2,3,4,4,2014,21
46457,8,1,4,9,5,5,2014,20
46458,1,1,4,3,5,5,2014,19
46459,4,4,2,5,5,4,2014,18
46460,1,5,2,7,2,4,2014,17
46461,6,2,3,7,2,1,2014,16
46462,2,2,3,8,2,5,2014,15
46463,6,3,1,2,1,3,2014,15
46464,6,1,0,8,5,5,2014,15
46465,6,4,4,10,5,2,2014,13
46466,7,1,1,3,4,2,2014,2
46467,7,1,1,10,4,4,2014,2
46468,3,3,2,5,2,1,2014,2
46469,5,3,0,3,2,1,2014,2
46470,4,3,2,10,5,5,2014,2
46471,3,5,3,5,2,3,2014,2
46472,8,2,2,9,4,3,2014,2
46473,2,5,3,5,1,1,2014,2
46474,5,4,4,4,2,1,2014,2
46475,6,5,2,10,3,5,2014,31
46476,6,4,2,6,4,4,2014,28
46477,3,2,3,7,4,4,2014,28
46478,6,3,4,6,3,2,2014,27
46479,6,4,1,10,4,1,2014,26
46480,6,4,1,10,4,1,2014,26
46481,6,5,0,9,2,2,2014,25
46482,6,5,0,9,2,2,2014,25
46483,7,5,1,6,2,5,2014,23
46484,7,1,0,2,2,3,2014,21
46485,3,5,0,2,2,5,2014,19
46486,6,3,4,10,1,4,2014,17
46487,1,3,3,1,4,3,2014,17
46488,3,5,4,4,4,4,2014,16
46489,1,3,1,10,2,1,2014,14
46490,8,4,4,7,5,2,2014,1
46491,8,4,4,7,5,2,2014,1
46492,7,2,2,7,5,2,2014,1
46493,6,4,0,1,3,1,2014,1
46494,5,5,4,2,3,2,2013,29
46495,2,2,3,10,3,5,2013,29
46496,2,2,3,10,3,5,2013,29
46497,1,2,3,7,4,3,2013,23
46498,2,3,2,2,3,5,2013,22
46499,5,5,4,9,5,4,2013,18
46500,2,1,1,8,2,2,2013,18
46501,8,5,1,10,5,2,2013,18
46502,8,5,1,10,5,2,2013,18
46503,2,3,4,1,5,5,2013,17
46504,7,4,0,10,5,3,2013,14
46505,8,1,2,3,4,3,2013,12
46506,7,5,2,3,3,3,2013,12
46507,4,3,2,9,4,2,2013,12
46508,4,2,1,1,2,3,2013,12
46509,2,2,2,8,4,2,2013,12
46510,3,5,4,2,4,2,2013,12
46511,8,3,1,8,1,2,2013,12
46512,8,3,1,8,1,2,2013,12
46513,2,3,2,7,5,5,2013,29
46514,3,4,4,5,2,5,2013,29
46515,1,5,0,7,1,1,2013,27
46516,3,4,0,1,5,5,2013,26
46517,8,1,2,10,2,1,2013,26
46518,4,4,2,1,5,2,2013,26
46519,4,4,2,1,5,2,2013,26
46520,5,2,4,6,2,4,2013,25
46521,8,2,3,8,4,4,2013,22
46522,5,3,2,1,4,5,2013,20
46523,6,1,0,3,1,5,2013,20
46524,2,1,0,6,2,4,2013,17
46525,2,2,0,8,4,5,2013,17
46526,2,2,0,8,4,5,2013,17
46527,8,5,0,8,5,3,2013,11
46528,5,5,1,9,4,3,2013,11
46529,3,1,2,2,5,1,2013,11
46530,5,3,3,8,2,4,2013,11
46531,4,1,4,4,5,3,2013,11
46532,5,4,0,8,5,4,2013,31
46533,8,4,3,7,5,4,2013,29
46534,3,2,2,7,1,2,2013,28
46535,2,1,3,10,4,2,2013,28
46536,2,2,0,9,2,5,2013,27
46537,1,3,1,7,4,1,2013,27
46538,3,5,4,5,4,4,2013,24
46539,6,5,0,3,4,5,2013,23
46540,7,5,4,6,4,1,2013,21
46541,8,4,4,2,1,3,2013,18
46542,6,1,4,7,5,3,2013,15
46543,2,1,1,7,5,4,2013,13
46544,8,3,0,3,5,4,2013,13
46545,5,2,2,8,5,2,2013,13
46546,8,3,0,3,5,4,2013,13
46547,8,3,3,10,2,3,2013,10
46548,8,3,3,10,2,3,2013,10
46549,4,3,3,1,5,4,2013,10
46550,2,3,1,9,2,5,2013,10
46551,6,5,3,7,1,1,2013,10
46552,4,2,3,7,1,4,2013,10
46553,4,1,3,10,1,2,2013,10
46554,3,5,0,6,1,5,2013,10
46555,5,2,2,1,3,5,2013,10
46556,7,2,2,1,4,2,2013,26
46557,5,4,1,9,4,4,2013,26
46558,5,4,1,9,4,4,2013,26
46559,5,2,3,2,4,1,2013,26
46560,7,2,0,7,5,5,2013,19
46561,2,3,0,5,1,1,2013,19
46562,5,5,2,8,4,3,2013,14
46563,5,5,2,8,4,3,2013,14
46564,3,3,4,5,3,5,2013,13
46565,3,4,0,7,5,1,2013,9
46566,8,5,2,9,2,5,2013,9
46567,5,2,1,7,1,3,2013,9
46568,1,2,0,4,2,1,2013,9
46569,2,5,0,3,4,3,2013,9
46570,8,5,1,7,4,3,2013,9
46571,2,1,0,4,3,3,2013,9
46572,4,5,2,8,3,4,2013,9
46573,3,2,2,9,1,1,2013,9
46574,3,3,0,9,4,2,2013,9
46575,6,1,4,3,1,4,2013,9
46576,3,1,4,6,2,5,2013,9
46577,7,2,2,2,4,3,2013,9
46578,7,2,2,2,4,3,2013,9
46579,8,3,0,3,2,4,2013,9
46580,2,4,3,5,1,2,2013,9
46581,8,4,0,5,1,5,2013,9
46582,1,3,2,5,4,5,2013,31
